id,timetaken,batch,debriefinginsertifany,time_c_wide,track_c_wide,time_c_narrow1,track_c_narrow1,time_c_narrow2,track_c_narrow2,time_a_wide,track_a_wide,time_a_narrow,track_a_narrow,time_f_wide,track_f_wide,time_f_narrow,track_f_narrow,desert_grade,desert_grade_str,just_grade,just_grade_str,good_student,goodlife,econ_nation,econ_local,econ_self,goodlife_future,econ_nation_future,econ_local_future,econ_self_future,betteroff,children_sol,agency_slider,agency,agency_str,agency_self,agency_self_str,attitude_real,wealth_real,ambition_real,parenteduc_real,race_real,stablefam_real,gender_real,health_real,hardwork_real,econstate_real,education_real,school_real,connections_real,iq_real,creativity_real,attitude_ideal,wealth_ideal,ambition_ideal,parenteduc_ideal,race_ideal,stablefam_ideal,gender_ideal,health_ideal,hardwork_ideal,econstate_ideal,education_ideal,school_ideal,connections_ideal,iq_ideal,creativity_ideal,attitude_agency,wealth_agency,ambition_agency,parenteduc_agency,race_agency,stablefam_agency,gender_agency,health_agency,hardwork_agency,econstate_agency,education_agency,school_agency,connections_agency,iq_agency,creativity_agency,stability,stability_str,rich_income,rich_savings,poor_income,diff_incentives,gov_stayout,help_self,profits_benefit,society_real,society_ideal,society_achieve_10,society_achieve_50,society_achieve_ever,diff_large,gap_fix,diff_acceptable,accumulate_wealth,profits_fair,justice,justice_str,desert_salary,desert_rich,desert_rich_con,desert_rich_howmuch,desert_rich_howlittle,desert_poor,desert_poor_con,desert_poor_howmuch,desert_poor_howlittle,desert_americans,desert_americans_con,desert_americans_howmuch,desert_americans_howlittle,desert_realistic,progtaxes,gov_reducegap,gov_reducegap_str,gov_help,gov_help_str,gov_efficient,charity,time_1_0,track_1_0,time_1_1,track_1_1,time_1_2,track_1_2,time_2_0,track_2_0,time_2_1,track_2_1,time_2_2,track_2_2,exp_success,exp_desert,exp_desert_con,exp_desert_howmuch,exp_desert_howlittle,exp_progtaxes,exp_agency,exp_agency_str,exp_race,age,birth,urban,state,employment,unemployed,education,education_parents,school_hs,school_undergrad,school_grad,income,income_parents,class_now,class_childhood,race,gender,orientation,married,divorce,children,single_parent,religion,religiosity,theology,party,ideo,ideo_soc,ideo_econ,corr_ideal_real,corr_ideal_agency,time_check,race_other,religion_other,orientation_other,grade_exp_time,grade_exp_treat,exp_time,exp_treat,econ_current,econ_future,agency_within,agency_beyond,neoliberal,society_gap,egalitarian,society_achieve_10_str,society_achieve_50_str,society_achieve_ever_str,desert_salary_str,desert_rich_tot,desert_rich_mag,desert_poor_tot,desert_poor_mag,desert_americans_tot,desert_americans_mag,desert_realistic_str,progtaxes_str,gov_efficient_str,charity_str,exp_success_str,exp_desert_tot,exp_desert_mag,exp_progtaxes_str,exp_race_correct,exp_race_nonwhite,fulltime,school_private,school_ivy,income_household,class_change,nonwhite,female,gay,gay_strict,dem,party_str,liberal,ideo_str,liberal_soc,ideo_soc_str,liberal_econ,ideo_econ_str
168,16 minutes,7th batch,,,.,,.,35.0,C_narrow2,,.,,.,,.,,.,-1,-1,1,2,1,0,-1,-1,0,1,0,0,1,1,-1,"50, 50",1,1,-1,-3,2,-2,2,1,-2,2,-2,2,3,1,3,2,1,2,2,3,-2,3,-1,-2,1,-1,2,3,1,3,1,1,2,2,4,0,3,1,0,1,1,1,4,1,2,2,1,3,3,1,1,"250,000","100,000","50,000",1,1,2,1,1,3,-1,1,1,1,-1,1,2,1,-1,-1,-1,-1,-2,,2.0,-1,-1,,1.0,1,2,2.0,,1,1,1,2,-1,-1,1,-1,,.,,.,,.,19.0,2_0,,.,,.,-1.0,-1,0,,1.0,-1,1,1,0,18,1995,2,22,-2,1,3,2,1.0,3.0,,3,,1,2,0,0,,0,0,0,0,0,0,,0,1,0,0,0.8975351,0.82146615,16,.,., Sexual,35.0,C_narrow2,19.0,2_0,0.33333334,,50,50,1.25,2.0,1.5,-3.0,1.0,1.0,-1.0,-4.0,-2.0,-2.0,-1.0,4.0,2.0,1.0,1.0,1.0,-1.0,-3.0,-1.0,-1.0,-1.0,1.0,,,0.0,0.0,3.0,-1.0,0.0,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
169,22 minutes,7th batch,,,.,,.,,.,,.,,.,,.,25.0,F_narrow,1,2,1,2,1,1,1,1,2,1,0,0,1,0,0,"85, 15",1,1,1,2,1,-1,2,0,0,1,0,2,3,0,1,1,-1,1,1,1,-2,2,-2,0,-1,-3,2,3,0,2,-1,-2,1,1,4,0,4,0,0,0,0,1,4,0,2,2,0,1,3,1,2,200000,1000000,30000,-2,0,-2,0,3,3,1,0,0,1,1,-1,-1,0,1,1,0,1,1,1.0,,1,1,1.0,,1,2,2.0,,1,0,1,1,1,1,1,-1,,.,,.,,.,,.,,.,190.0,2_2,-1.0,1,2,2.0,,-1,1,3,1,35,1978,2,48,3,0,6,5,1.0,3.0,1.0,17,,2,2,0,0,1.0,4,0,0,0,0,0,1.0,2,2,2,2,0.82531977,0.7284283,22,.,.,.,25.0,F_narrow,190.0,2_2,0.33333334,,85,15,-1.0,0.0,-1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,-1.0,-2.0,4.0,2.0,-2.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,1.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
171,13 minutes,7th batch,,,.,,.,31.0,C_narrow2,,.,,.,,.,,.,1,2,1,2,0,0,0,0,0,0,1,1,0,2,1,"55, 45",1,1,-1,-1,2,3,2,0,2,0,2,3,3,3,2,0,2,3,3,3,-3,3,-1,-3,-2,-3,0,3,2,1,-3,-2,2,1,4,0,3,0,0,1,0,2,3,1,2,2,0,1,2,1,3,250000,750000,25000,3,3,1,2,0,3,-1,-1,-1,3,3,0,0,3,-1,-2,-1,-1,-1,,1.0,-1,-3,,3.0,-1,-1,,1.0,0,1,1,3,-1,-2,1,-1,,.,21.0,1_1,,.,,.,,.,,.,1.0,1,3,3.0,,0,1,3,1,61,1952,2,40,-1,1,5,2,1.0,3.0,,12,,1,0,0,0,1.0,5,0,1,0,1,2,1.0,3,2,3,2,0.44321358,0.74682397,13,.,.,.,31.0,C_narrow2,21.0,1_1,0.6666667,,55,45,2.25,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-6.0,-3.0,-2.0,-1.0,0.0,3.0,1.0,-1.0,2.0,6.0,3.0,0.0,0.0,0.0,,0.0,0.0,12.0,1.0,0.0,1.0,-1.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0
174,34 minutes,7th batch,,,.,,.,,.,,.,,.,63.0,F_wide,,.,1,1,1,1,0,0,-1,0,-2,1,0,0,1,-2,-1,"40, 60",-1,0,1,1,2,2,3,3,1,3,1,3,2,1,2,3,2,2,3,3,-2,3,2,-3,3,-3,0,3,0,1,1,-3,3,3,2,0,2,0,0,0,2,2,2,0,2,2,0,1,2,1,2,300000,100000,50000,-2,2,0,1,0,3,-1,-1,-1,3,3,1,2,2,-1,-2,-1,-1,-1,,1.0,-1,-3,,2.0,-1,-2,,2.0,-1,1,1,3,-1,-3,1,-1,,.,43.0,1_1,,.,,.,,.,,.,1.0,1,3,3.0,,1,1,1,0,46,1967,0,31,3,1,5,5,1.0,1.0,,18,,1,2,0,1,1.0,5,0,1,0,0,0,,1,2,3,2,0.59862226,0.3713762,34,.,.,.,63.0,F_wide,43.0,1_1,0.33333334,,40,60,0.25,3.0,1.5,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-5.0,-2.0,-4.0,-2.0,-1.0,3.0,1.0,-1.0,2.0,6.0,3.0,1.0,1.0,,2.0,1.0,0.0,18.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0
175,14 minutes,7th batch,,,.,,.,,.,36.0,A_wide,,.,,.,,.,1,1,1,1,2,0,0,1,0,1,2,0,2,1,1,"30, 70",-1,-2,-1,-2,-1,3,0,1,1,1,1,-1,2,3,2,0,2,-1,0,3,-3,2,1,-2,0,-3,0,3,0,2,0,-2,2,2,2,0,1,0,0,0,0,0,2,0,0,2,0,1,1,1,1,120000,20000,30000,0,2,1,3,2,4,-1,-1,-1,2,2,-1,1,3,-1,-2,0,-1,-1,,1.0,-1,-3,,2.0,1,1,1.0,,-1,1,1,2,-1,-1,0,-1,31.0,1_0,,.,,.,,.,,.,,.,1.0,1,1,1.0,,1,-1,-1,0,19,1994,2,7,-2,1,2,6,1.0,2.0,,13,,2,3,0,1,1.0,0,0,0,0,0,0,,2,2,2,2,-0.41800112,0.6285014,14,.,.,.,36.0,A_wide,31.0,1_0,1.3333334,,30,70,1.5,2.0,0.0,-3.0,-2.0,-2.0,0.0,-2.0,-1.0,-5.0,-2.0,2.0,1.0,-1.0,2.0,0.0,-1.0,2.0,2.0,1.0,1.0,1.0,,,0.0,0.0,13.0,-1.0,0.0,0.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
177,18 minutes,7th batch,,,.,,.,,.,,.,,.,43.0,F_wide,,.,-1,-2,-1,-2,1,0,-1,0,-1,1,1,2,3,3,2,"85, 15",1,3,1,3,3,-3,3,3,0,3,1,3,3,1,3,-3,3,3,2,3,-3,3,-3,-3,-3,-3,2,3,2,3,-3,-3,3,1,4,0,4,0,0,0,0,2,4,0,4,4,4,4,1,1,3,100000,100000,50000,3,2,-3,2,1,3,-1,1,1,3,3,2,2,0,-1,-3,-1,1,2,2.0,,1,2,2.0,,1,2,2.0,,1,1,1,2,-1,-2,-1,-1,17.0,1_0,,.,,.,,.,,.,,.,1.0,1,3,3.0,,1,1,3,0,32,1981,1,5,2,0,5,6,1.0,3.0,,12,,2,3,0,0,1.0,5,0,0,0,0,0,1.0,2,3,3,3,0.5190369,0.5474034,18,.,.,.,43.0,F_wide,17.0,1_0,2.0,,85,15,1.0,2.0,2.0,-1.0,1.0,2.0,-3.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,-2.0,-2.0,3.0,6.0,3.0,2.0,1.0,,2.0,0.0,0.0,12.0,-1.0,0.0,1.0,-1.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0
178,"1 day, 20 hours, and 7 minutes",7th batch,,,.,,.,6369.0,C_narrow2,,.,,.,,.,,.,1,2,1,2,1,0,0,0,0,1,0,0,1,1,1,"45, 55",1,2,1,2,3,2,2,1,1,3,-1,2,2,2,2,3,2,1,3,3,3,3,3,0,2,0,2,2,3,3,3,2,2,3,4,3,4,2,4,3,2,1,3,3,4,3,3,4,2,1,3,200000`,1000000,40000,-3,-2,0,-3,3,4,1,1,1,2,3,-2,-3,1,1,1,-1,1,2,0.0,,-1,-2,,2.0,1,2,2.0,,1,1,1,3,1,2,1,1,,.,,.,,.,23.0,2_0,,.,,.,-1.0,1,3,2.0,,-1,-1,-2,0,36,1977,4,44,3,0,6,6,1.0,3.0,1.0,15,,2,2,4,1,1.0,5,0,1,0,6,3,0.0,0,0,1,0,0.6871904,0.074701786,2647,.,.,.,6369.0,C_narrow2,23.0,2_0,0.33333334,,45,55,-2.0,1.0,-2.5,2.0,3.0,3.0,-1.0,2.0,0.0,-4.0,-2.0,4.0,2.0,1.0,2.0,1.0,2.0,-2.0,5.0,2.0,-2.0,1.0,,2.0,0.0,0.0,15.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
179,16 minutes,7th batch,,,.,20.0,C_narrow1,,.,,.,,.,,.,,.,-1,-2,-1,-1,2,0,-2,2,1,1,0,0,1,2,0,"30, 70",-1,-2,1,2,1,2,1,2,2,3,2,1,1,3,2,1,2,1,0,3,-3,3,1,-3,2,-3,2,3,0,2,2,-3,2,1,4,0,4,0,0,0,0,2,4,0,2,1,0,1,3,1,2,"750,000","5,000,000","35,000",2,2,1,3,0,3,-1,-1,1,3,3,3,3,3,-1,-3,0,-1,-2,,2.0,-1,-3,,3.0,1,2,2.0,,-1,1,1,3,-1,-2,0,-1,20.0,1_0,,.,,.,,.,,.,,.,1.0,1,2,2.0,,1,1,2,0,19,1994,0,22,-2,0,2,5,1.0,1.0,,14,,2,2,0,0,1.0,0,0,0,0,2,1,1.0,3,3,3,3,-0.41239434,0.70190895,16,.,.,.,20.0,C_narrow1,20.0,1_0,0.33333334,,30,70,2.0,3.0,3.0,-2.0,-2.0,1.0,0.0,-4.0,-2.0,-6.0,-3.0,4.0,2.0,-1.0,3.0,0.0,-3.0,2.0,4.0,2.0,2.0,1.0,,,0.0,0.0,14.0,0.0,0.0,1.0,-1.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
180,19 minutes,7th batch,,,.,,.,,.,,.,,.,,.,39.0,F_narrow,1,3,1,3,1,0,1,2,1,0,1,1,2,-2,0,"80, 20",1,3,1,3,3,1,3,1,-3,1,-3,2,3,1,1,0,1,3,1,3,-3,3,-3,-3,-3,-3,3,3,-3,3,-3,-3,3,-3,4,0,3,0,0,1,0,2,4,0,4,2,0,1,1,1,2,250000,2500000,20000,0,-2,1,0,3,4,-1,-1,-1,1,1,-3,-3,1,1,3,1,1,3,3.0,,1,3,3.0,,1,3,3.0,,1,1,-1,-3,1,2,0,0,,.,,.,,.,,.,,.,38.0,2_2,-1.0,1,3,3.0,,-1,1,3,0,32,1981,2,44,3,1,5,5,0.0,3.0,,14,,2,2,0,1,1.0,5,0,1,0,2,3,0.0,-1,-1,-1,-2,0.6708204,0.81114745,19,.,.,.,39.0,F_narrow,38.0,2_2,1.3333334,,80,20,-0.25,1.0,-3.0,-2.0,-3.0,-2.0,1.0,6.0,3.0,6.0,3.0,6.0,3.0,2.0,3.0,0.0,0.0,-3.0,6.0,3.0,-2.0,1.0,,2.0,0.0,0.0,14.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0
182,13 minutes,7th batch,,,.,,.,,.,,.,,.,35.0,F_wide,,.,-1,-1,1,1,1,0,-1,-2,-2,1,1,2,2,2,2,"50, 50",1,2,1,1,2,2,2,1,1,1,1,1,2,1,3,2,2,1,0,2,-3,3,-1,-3,0,-3,1,-3,0,1,1,-2,3,3,3,0,3,0,0,0,0,2,3,0,3,2,0,3,2,1,2,75000,50000,30000,2,2,1,1,1,3,-1,1,1,3,3,1,1,2,-1,-2,-1,-1,-1,,2.0,-1,-2,,2.0,1,1,1.0,,1,1,1,2,1,1,-1,-1,,.,,.,,.,,.,,.,20.0,2_2,-1.0,1,1,1.0,,-1,1,1,1,18,1995,3,26,-2,1,2,4,1.0,,,7,,1,1,0,0,0.0,0,0,0,0,1,2,1.0,2,3,3,2,-0.10523772,0.64648026,13,.,.,.,35.0,F_wide,20.0,2_2,1.6666666,,50,50,1.5,2.0,1.0,-1.0,1.0,2.0,-2.0,-3.0,-2.0,-4.0,-2.0,2.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,2.0,1.0,-2.0,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0
184,14 minutes,7th batch,,,.,46.0,C_narrow1,,.,,.,,.,,.,,.,1,2,1,2,1,0,0,1,1,1,1,0,2,-1,1,"60, 40",1,2,1,2,2,-1,2,0,0,0,0,2,2,1,2,1,-1,2,1,2,-2,3,-2,-3,0,-2,-2,3,-1,1,0,-2,3,2,4,0,4,0,0,0,0,2,4,0,2,2,1,3,3,1,3,"100,000","10,000","50,000",1,1,1,-2,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,2,0,1,2,2.0,,-1,-2,,2.0,-1,-2,,2.0,-1,1,-1,-2,-1,-2,-1,-1,,.,,.,,.,18.0,2_0,,.,,.,-1.0,1,2,1.0,,-1,1,2,0,35,1978,1,10,3,1,3,6,3.0,0.0,,12,,2,2,0,0,0.0,4,1,1,1,1,2,1.0,1,1,2,-1,0.73075676,0.8662597,14,.,.,.,46.0,C_narrow1,18.0,2_0,1.0,,60,40,0.25,2.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,2.0,-4.0,-2.0,-4.0,-2.0,-1.0,1.0,-1.0,-1.0,-3.0,3.0,1.0,-1.0,1.0,,2.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0
186,12 minutes,7th batch,,,.,,.,,.,11.0,A_wide,,.,,.,,.,1,2,1,2,1,1,-3,-1,2,1,-1,1,3,0,2,"35, 65",-1,-3,1,2,2,3,2,2,3,1,2,3,2,2,2,0,1,1,0,3,-3,2,-1,0,0,-1,0,2,0,1,-1,-2,2,2,3,0,4,0,0,0,0,0,4,0,3,1,1,2,2,1,2,200000,600000,28000,3,3,-2,3,0,3,-1,1,1,3,3,2,2,3,-1,-3,1,-1,-3,,2.0,-1,-2,,2.0,-1,-2,,2.0,-1,1,1,2,-1,-2,-1,-1,,.,,.,,.,17.0,2_0,,.,,.,-1.0,-1,-2,,2.0,-1,-1,-1,0,19,1994,2,5,-2,1,3,6,1.0,2.0,,18,,2,2,4,0,1.0,0,0,0,0,6,0,1.0,0,3,3,3,-0.17094916,0.748995,12,.,.,.,11.0,A_wide,17.0,2_0,1.0,,35,65,1.75,3.0,2.0,-2.0,2.0,2.0,2.0,-5.0,-2.0,-4.0,-2.0,-4.0,-2.0,-1.0,3.0,-2.0,-2.0,-2.0,-4.0,-2.0,-2.0,1.0,,,1.0,0.0,18.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0
187,15 minutes,7th batch,,,.,,.,48.0,C_narrow2,,.,,.,,.,,.,1,2,1,2,2,0,1,1,0,1,2,0,2,0,1,"70, 30",1,3,1,2,2,1,3,-1,1,2,1,-2,3,1,3,1,2,2,2,3,-3,3,-3,-3,0,-3,-3,3,-2,1,-1,-3,2,2,3,0,2,0,0,0,0,1,3,0,4,3,1,1,1,-1,-2,200000,1000000,19999,2,-1,-1,-2,2,4,-1,-1,-1,2,2,-2,-2,1,1,1,0,-1,-1,,1.0,-1,-1,,1.0,1,2,1.0,,-1,0,-1,-3,1,1,-1,0,,.,28.0,1_1,,.,,.,,.,,.,1.0,1,3,3.0,,0,1,3,0,28,1985,3,23,-2,0,6,6,1.0,2.0,1.0,10,,1,2,0,1,1.0,0,0,0,0,1,0,1.0,1,1,1,-1,0.7114836,0.64110327,15,.,.,.,48.0,C_narrow2,28.0,1_1,1.3333334,,70,30,-0.5,2.0,-2.0,-2.0,-2.0,-1.0,0.0,-2.0,-1.0,-2.0,-1.0,3.0,1.0,-1.0,0.0,-1.0,0.0,3.0,6.0,3.0,0.0,1.0,,,1.0,0.0,10.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
189,13 minutes,7th batch,,,.,,.,,.,,.,,.,,.,55.0,F_narrow,1,2,1,2,1,0,-1,-1,-2,1,1,1,3,-1,0,"50, 50",1,0,-1,-3,3,2,3,1,1,1,1,3,3,1,1,1,2,2,1,2,-3,3,-1,-3,-2,-2,1,3,-2,1,-1,-3,2,2,3,0,2,0,0,0,0,1,2,1,3,2,1,1,2,1,3,200000,1000000,40000,3,3,-1,2,0,3,-1,-1,0,3,3,-2,-1,3,-1,-3,-1,-1,-2,,1.0,-1,-2,,2.0,-1,-1,,1.0,-1,1,1,3,1,1,-1,-1,,.,,.,29.0,1_2,,.,,.,,.,1.0,-1,-3,,2.0,1,-1,-1,0,33,1980,4,34,1,1,5,6,1.0,3.0,,4,,1,1,0,0,0.0,2,0,0,0,0,0,,1,2,3,1,0.5757971,0.7139107,13,.,.,.,55.0,F_narrow,29.0,1_2,1.6666666,,50,50,1.75,3.0,-1.5,-3.0,-2.0,0.0,-3.0,-3.0,-1.0,-4.0,-2.0,-2.0,-1.0,-1.0,3.0,-1.0,-2.0,2.0,-5.0,-2.0,2.0,1.0,,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0
191,14 minutes,7th batch,,,.,,.,,.,32.0,A_wide,,.,,.,,.,1,2,1,2,2,0,-3,-3,-1,0,1,1,1,-2,1,"50, 50",1,1,1,1,3,2,3,0,0,0,0,3,3,3,2,1,1,2,2,3,-3,3,-2,-3,-3,-3,1,3,2,2,1,-3,3,2,4,0,4,0,0,0,0,2,4,0,2,2,0,1,2,1,2,"750,000","2,000,000","25,000",-1,1,-1,-1,0,2,1,1,1,1,0,0,-2,0,1,1,0,1,1,2.0,,-1,-1,,1.0,1,1,1.0,,1,1,-1,-2,-1,-2,-1,-1,16.0,1_0,,.,,.,,.,,.,,.,1.0,1,2,2.0,,1,1,2,0,51,1962,4,21,2,0,6,5,1.0,2.0,0.0,14,,2,2,0,0,1.0,0,0,0,0,7,3,0.0,-2,-2,-2,-2,0.80756,0.79072106,14,., Episcopalian,.,32.0,A_wide,16.0,1_0,1.0,,50,50,-0.5,2.0,-1.0,1.0,1.0,1.0,0.0,3.0,2.0,-2.0,-1.0,2.0,1.0,1.0,3.0,-2.0,-1.0,2.0,4.0,2.0,2.0,1.0,,2.0,1.0,0.0,14.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
192,17 minutes,7th batch,,,.,,.,,.,31.0,A_wide,,.,,.,,.,1,2,1,2,0,0,0,0,-1,0,1,3,3,2,3,"70, 30",1,1,1,1,3,3,3,1,2,3,1,1,3,1,3,2,1,1,1,3,-3,3,-3,-3,-1,-3,0,3,-2,-1,0,-1,3,3,3,0,3,0,0,0,0,2,3,0,2,2,1,3,2,1,1,200000,100000,35000,0,2,-2,2,0,3,-1,-1,-1,3,3,-1,-2,1,1,1,-1,-1,-1,,1.0,-1,-1,,1.0,-1,-2,,2.0,-1,1,1,1,1,0,-1,-1,,.,,.,,.,,.,36.0,2_1,,.,-1.0,-1,-3,,3.0,-1,-1,-2,0,21,1992,2,21,3,0,3,5,1.0,1.0,,10,,0,1,1,1,1.0,0,0,0,0,0,0,0.0,0,3,0,0,0.20384891,0.9186244,17,.,.,.,31.0,A_wide,36.0,2_1,2.3333333,,70,30,0.5,3.0,-1.5,-3.0,-3.0,-3.0,-2.0,-2.0,-1.0,-2.0,-1.0,-4.0,-2.0,-1.0,2.0,-2.0,-2.0,-3.0,-6.0,-3.0,-2.0,1.0,,2.0,1.0,0.0,10.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
193,16 minutes,7th batch,,,.,14.0,C_narrow1,,.,,.,,.,,.,,.,1,3,1,3,2,1,0,1,1,1,0,0,0,1,1,"40, 60",-1,-1,-1,-2,3,1,3,2,-1,2,-2,3,3,2,1,2,3,2,3,3,1,3,2,-1,3,-2,1,3,2,2,2,2,2,3,3,0,3,0,0,1,0,2,4,0,3,0,2,2,4,1,2,1000000,100000,20000,-1,-2,-2,-1,2,3,1,1,1,0,1,-1,0,-1,1,1,0,1,2,2.0,,-1,-2,,2.0,1,2,2.0,,1,1,1,2,1,1,0,0,,.,,.,,.,,.,28.0,2_1,,.,-1.0,1,1,1.0,,-1,-1,-1,0,58,1955,4,39,-3,1,6,6,1.0,3.0,1.0,7,,2,2,0,0,1.0,5,0,1,0,0,0,,0,0,0,0,0.8907652,0.60175365,16,.,.,.,14.0,C_narrow1,28.0,2_1,0.0,,40,60,-1.5,1.0,-0.5,1.0,1.0,1.0,0.0,4.0,2.0,-4.0,-2.0,4.0,2.0,1.0,1.0,0.0,0.0,-2.0,2.0,1.0,-2.0,1.0,,,0.0,0.0,7.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,56 minutes,7th batch,,,.,,.,31.0,C_narrow2,,.,,.,,.,,.,1,2,1,2,1,0,0,2,2,1,2,3,2,3,2,"70, 30",1,2,1,3,3,1,3,-2,-2,0,1,0,3,3,3,1,-1,2,2,3,-3,3,-3,-3,-3,-3,-2,3,2,2,0,-3,2,1,4,0,4,1,0,0,0,3,4,1,3,2,1,3,2,1,1,80000,1000000,25000,1,2,-1,-2,0,4,-1,-1,1,3,3,1,2,3,-1,-1,-1,-1,-2,,1.0,1,1,1.0,,1,2,2.0,,-1,1,1,2,1,2,1,-1,,.,,.,,.,,.,,.,41.0,2_2,-1.0,1,3,2.0,,-1,1,3,0,18,1995,2,23,1,1,2,3,1.0,0.0,,13,,1,1,0,0,1.0,4,0,0,0,1,3,0.0,-2,-2,-1,-2,0.8791242,0.8300849,56,.,.,.,31.0,C_narrow2,41.0,2_2,2.3333333,,70,30,0.0,4.0,1.5,-2.0,-1.0,1.0,-1.0,-3.0,-1.0,2.0,1.0,4.0,2.0,-1.0,3.0,1.0,-2.0,-2.0,5.0,2.0,-1.0,1.0,,1.0,0.0,0.0,13.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,-2.0
195,11 minutes,7th batch,,,.,,.,,.,20.0,A_wide,,.,,.,,.,1,3,1,3,2,0,1,0,0,0,-2,0,-1,2,-1,"20, 80",-1,-2,-1,-1,0,3,0,0,2,0,2,2,0,3,2,1,3,-2,-1,1,-3,1,0,0,0,0,0,3,3,0,0,-3,1,1,3,0,2,0,0,0,0,1,3,0,2,2,0,0,0,1,2,"200,000","100,000","45,000",3,3,2,3,0,4,-1,1,1,3,3,2,1,3,-1,-2,0,-1,-2,,2.0,-1,-3,,3.0,-1,-2,,2.0,1,1,1,3,1,3,1,-1,,.,,.,17.0,1_2,,.,,.,,.,1.0,-1,-3,,3.0,1,-1,-2,0,52,1962,3,39,3,1,6,2,1.0,1.0,1.0,10,,1,1,0,0,,0,0,0,0,0,1,1.0,1,3,3,3,-0.43976405,0.38001856,11,.,., asexual,20.0,A_wide,17.0,1_2,-1.0,,20,80,2.75,4.0,1.5,-1.0,1.0,3.0,0.0,-4.0,-2.0,-6.0,-3.0,-4.0,-2.0,3.0,3.0,1.0,-1.0,3.0,-6.0,-3.0,2.0,1.0,,2.0,1.0,0.0,10.0,0.0,0.0,1.0,,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0
196,11 minutes,7th batch,,,.,,.,,.,,.,,.,,.,53.0,F_narrow,1,3,1,3,2,0,-1,-1,2,1,0,0,2,1,2,"90, 10",1,3,1,3,3,3,3,3,0,3,3,3,3,1,3,3,3,3,3,3,-3,3,-3,-3,-1,-3,3,3,1,3,-3,-3,3,3,4,0,4,2,0,2,0,3,4,0,4,4,4,4,2,1,3,100000,100000,35000,0,-3,-3,-3,1,3,-1,-1,-1,3,3,-3,-3,3,-1,-3,-1,1,3,3.0,,1,3,3.0,,1,3,3.0,,1,1,1,3,-1,-3,-1,-1,,.,,.,,.,,.,36.0,2_1,,.,-1.0,1,3,3.0,,-1,1,3,3,43,1970,4,5,3,1,6,1,1.0,0.0,0.0,9,,1,0,0,0,1.0,5,0,1,0,0,0,1.0,1,-2,-2,-2,0.21839128,0.50644535,11,.,.,.,53.0,F_narrow,36.0,2_1,0.6666667,,90,10,-2.25,2.0,-3.0,-3.0,-3.0,-3.0,-1.0,6.0,3.0,6.0,3.0,6.0,3.0,2.0,2.0,-3.0,-3.0,-3.0,6.0,3.0,-3.0,0.0,1.0,2.0,1.0,0.0,9.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
